lang,version,uid,master,title,loc,loc2,uid3,master4,Category,loc6,loc7,uid8,master9,Subcategory,loc11,loc12,uid13,master14,Skill,loc16,description,loc17,code,uid18,master19,level,loc21,description22,loc23
en,6,07b893404de94e92b2d1c97adb3badf0,07b893404de94e92b2d1c97adb3badf0,Skills,yes,yes,3dc622ccd2c14eb4b8c986f556653f2c,3dc622ccd2c14eb4b8c986f556653f2c,Relationships and engagement,yes,yes,1b9707f1eeb44b7680e2523387d6bbac,1b9707f1eeb44b7680e2523387d6bbac,Sales and marketing,yes,yes,bd53b8b725c54739a147a6707f285c07,bd53b8b725c54739a147a6707f285c07,Digital marketing,yes,"Integration of digital marketing with traditional print/broadcast methods, to support the research, analysis and stimulation of potential or existing markets for products and services, both to provide a sound basis for business development and to generate a satisfactory flow of sales enquiries. The management and development of strategies, campaigns and day-to-day marketing activity delivered through web and other appropriate digital channels and technologies.",yes,MKTG,e04cfbb291bd4f14b0bf285df948b543,e04cfbb291bd4f14b0bf285df948b543,2,yes,"Understands the basic principles of digital marketing, and the range of tools for planning, implementing and monitoring their application on behalf of the organisation. Contributes to web and digital marketing and communication planning and implementation activity and suggests creative and innovative ideas for campaigns. Monitors results of web marketing and digital communications. Understands the key messages for both internal and external audiences.",yes
en,6,07b893404de94e92b2d1c97adb3badf0,07b893404de94e92b2d1c97adb3badf0,Skills,yes,yes,3dc622ccd2c14eb4b8c986f556653f2c,3dc622ccd2c14eb4b8c986f556653f2c,Relationships and engagement,yes,yes,1b9707f1eeb44b7680e2523387d6bbac,1b9707f1eeb44b7680e2523387d6bbac,Sales and marketing,yes,yes,a2fdd3a27d104f9b86947806d47abb0b,a2fdd3a27d104f9b86947806d47abb0b,Selling,yes,"The identification of sales prospects and their qualification, the development of customer interest and the preparation (including managing the bid process), execution and monitoring of the sale of any product or service into an external or internal market.",yes,SALE,df2d97dcca674731b242e4a1d1a29c43,df2d97dcca674731b242e4a1d1a29c43,6,yes,"Oversees the organisation's sales activities to ensure they are aligned with corporate business objectives (organisation may be a division of a larger enterprise). Approves sales proposals and targets. Negotiates with customer representatives at the most senior level on both technical and contractual issues. Agrees and signs contracts. Develops and implements organisational sales policy and strategy, and contributes significantly to the development of marketing strategy. Initiates, with Marketing, evolution of services, products systems, and standard contracts to support alignment with future customer needs.",yes
en,6,07b893404de94e92b2d1c97adb3badf0,07b893404de94e92b2d1c97adb3badf0,Skills,yes,yes,3dc622ccd2c14eb4b8c986f556653f2c,3dc622ccd2c14eb4b8c986f556653f2c,Relationships and engagement,yes,yes,1b9707f1eeb44b7680e2523387d6bbac,1b9707f1eeb44b7680e2523387d6bbac,Sales and marketing,yes,yes,a2fdd3a27d104f9b86947806d47abb0b,a2fdd3a27d104f9b86947806d47abb0b,Selling,yes,"The identification of sales prospects and their qualification, the development of customer interest and the preparation (including managing the bid process), execution and monitoring of the sale of any product or service into an external or internal market.",yes,SALE,2e4152ad8d2b44198d38757e6a0b2b1d,2e4152ad8d2b44198d38757e6a0b2b1d,5,yes,"Designs and implements sales strategies and works with senior management to implement sales plans. Plans, monitors and controls the work of sales teams. Develops and maintains effective customer relationships at executive levels and qualifies new sales leads. Leads the bid process within the organisation. Agrees and signs contracts. Maintains customer contact during and after the selling process to pre-empt any issues and identify further opportunities. Contributes to the development and training of sales teams and product/service development.",yes
en,6,07b893404de94e92b2d1c97adb3badf0,07b893404de94e92b2d1c97adb3badf0,Skills,yes,yes,3dc622ccd2c14eb4b8c986f556653f2c,3dc622ccd2c14eb4b8c986f556653f2c,Relationships and engagement,yes,yes,1b9707f1eeb44b7680e2523387d6bbac,1b9707f1eeb44b7680e2523387d6bbac,Sales and marketing,yes,yes,a2fdd3a27d104f9b86947806d47abb0b,a2fdd3a27d104f9b86947806d47abb0b,Selling,yes,"The identification of sales prospects and their qualification, the development of customer interest and the preparation (including managing the bid process), execution and monitoring of the sale of any product or service into an external or internal market.",yes,SALE,cac7792b9a22465e9a46616dcd5a90cc,cac7792b9a22465e9a46616dcd5a90cc,4,yes,"Collects and uses information in order to achieve sales objectives. Responds to existing sales leads and identifies and qualifies new leads and prospects with a view to developing a pipeline of potential opportunities. Understands customer and needs, and develops and enhances customer relationships, before, during and after the conclusion of agreements/contracts. Key tasks may also include bid management, value analysis, negotiation, presentation and preparation of contracts. Monitors and reports on quota, performance, customer satisfaction, market intelligence and competitors.",yes
en,6,07b893404de94e92b2d1c97adb3badf0,07b893404de94e92b2d1c97adb3badf0,Skills,yes,yes,3dc622ccd2c14eb4b8c986f556653f2c,3dc622ccd2c14eb4b8c986f556653f2c,Relationships and engagement,yes,yes,1b9707f1eeb44b7680e2523387d6bbac,1b9707f1eeb44b7680e2523387d6bbac,Sales and marketing,yes,yes,abfe69d05f3e40acbbe314e80bcc21b9,abfe69d05f3e40acbbe314e80bcc21b9,Sales support,yes,"The provision of technical advice and assistance to the sales force, sales agents, reseller/distributor staff and existing or prospective customers, either in support of customer development or sales activity or in fulfilment of sales obligations.",yes,SSUP,23012ea616064be2a1b6c378fd9ad918,23012ea616064be2a1b6c378fd9ad918,6,yes,Leads the organisation's customer service activities to ensure that they are aligned with corporate objectives and policy. Approves proposals and initiates the implementation of development activity in customer services and systems.,yes
en,6,07b893404de94e92b2d1c97adb3badf0,07b893404de94e92b2d1c97adb3badf0,Skills,yes,yes,3dc622ccd2c14eb4b8c986f556653f2c,3dc622ccd2c14eb4b8c986f556653f2c,Relationships and engagement,yes,yes,1b9707f1eeb44b7680e2523387d6bbac,1b9707f1eeb44b7680e2523387d6bbac,Sales and marketing,yes,yes,abfe69d05f3e40acbbe314e80bcc21b9,abfe69d05f3e40acbbe314e80bcc21b9,Sales support,yes,"The provision of technical advice and assistance to the sales force, sales agents, reseller/distributor staff and existing or prospective customers, either in support of customer development or sales activity or in fulfilment of sales obligations.",yes,SSUP,898f166317034d268b1660a45bb2b491,898f166317034d268b1660a45bb2b491,5,yes,"Works closely with the sales team to ensure that customers are assisted and advised properly. Ensures that reliable cost, effort and risk estimates and project plans are produced. Manages all sales support activities, taking full responsibility for the technical content of bids and sales proposals. Establishes metrics to provide data on performance and help with the continuous improvement of sales support activities.",yes
en,6,07b893404de94e92b2d1c97adb3badf0,07b893404de94e92b2d1c97adb3badf0,Skills,yes,yes,3dc622ccd2c14eb4b8c986f556653f2c,3dc622ccd2c14eb4b8c986f556653f2c,Relationships and engagement,yes,yes,1b9707f1eeb44b7680e2523387d6bbac,1b9707f1eeb44b7680e2523387d6bbac,Sales and marketing,yes,yes,abfe69d05f3e40acbbe314e80bcc21b9,abfe69d05f3e40acbbe314e80bcc21b9,Sales support,yes,"The provision of technical advice and assistance to the sales force, sales agents, reseller/distributor staff and existing or prospective customers, either in support of customer development or sales activity or in fulfilment of sales obligations.",yes,SSUP,61ef79e914b4452ab373269b57aa7716,61ef79e914b4452ab373269b57aa7716,4,yes,Works closely with the sales team to help prospects to clarify their needs and requirements; devises solutions and assesses their feasibility and practicality. Demonstrates technical feasibility using physical or simulation models. Produces estimates of cost and risk and initial project plans to inform sales proposals. Resolves technical problems.,yes
en,6,07b893404de94e92b2d1c97adb3badf0,07b893404de94e92b2d1c97adb3badf0,Skills,yes,yes,3dc622ccd2c14eb4b8c986f556653f2c,3dc622ccd2c14eb4b8c986f556653f2c,Relationships and engagement,yes,yes,1b9707f1eeb44b7680e2523387d6bbac,1b9707f1eeb44b7680e2523387d6bbac,Sales and marketing,yes,yes,abfe69d05f3e40acbbe314e80bcc21b9,abfe69d05f3e40acbbe314e80bcc21b9,Sales support,yes,"The provision of technical advice and assistance to the sales force, sales agents, reseller/distributor staff and existing or prospective customers, either in support of customer development or sales activity or in fulfilment of sales obligations.",yes,SSUP,e3124ae3b126444a8b371cc8bd66448c,e3124ae3b126444a8b371cc8bd66448c,3,yes,"Provides customer service, including technical advice and guidance on all matters bearing on the successful use of complex products and services. Helps customers to clarify their requirements; documents the conclusions reached, and contributes to preparing and supporting bids and sales proposals.",yes
en,6,07b893404de94e92b2d1c97adb3badf0,07b893404de94e92b2d1c97adb3badf0,Skills,yes,yes,3dc622ccd2c14eb4b8c986f556653f2c,3dc622ccd2c14eb4b8c986f556653f2c,Relationships and engagement,yes,yes,1b9707f1eeb44b7680e2523387d6bbac,1b9707f1eeb44b7680e2523387d6bbac,Sales and marketing,yes,yes,abfe69d05f3e40acbbe314e80bcc21b9,abfe69d05f3e40acbbe314e80bcc21b9,Sales support,yes,"The provision of technical advice and assistance to the sales force, sales agents, reseller/distributor staff and existing or prospective customers, either in support of customer development or sales activity or in fulfilment of sales obligations.",yes,SSUP,7def604fd52843d89021d07d311bb3ab,7def604fd52843d89021d07d311bb3ab,2,yes,"Communicates effectively with customers by telephone and in person. Assists in the provision of customer service, including technical advice and guidance on matters bearing on the successful use of products and services. Assists in devising solutions to customer requirements and solves straightforward problems.",yes
en,6,07b893404de94e92b2d1c97adb3badf0,07b893404de94e92b2d1c97adb3badf0,Skills,yes,yes,3dc622ccd2c14eb4b8c986f556653f2c,3dc622ccd2c14eb4b8c986f556653f2c,Relationships and engagement,yes,yes,1b9707f1eeb44b7680e2523387d6bbac,1b9707f1eeb44b7680e2523387d6bbac,Sales and marketing,yes,yes,abfe69d05f3e40acbbe314e80bcc21b9,abfe69d05f3e40acbbe314e80bcc21b9,Sales support,yes,"The provision of technical advice and assistance to the sales force, sales agents, reseller/distributor staff and existing or prospective customers, either in support of customer development or sales activity or in fulfilment of sales obligations.",yes,SSUP,142be7dc5fbc4a2d8c78d69e4e1aea22,142be7dc5fbc4a2d8c78d69e4e1aea22,1,yes,Able to communicate effectively with customers by telephone and provide information about products and services. Seeks assistance from colleagues for the resolution of more complex customer service queries and complaints. Can use databases to retrieve and enter data.,yes
